Song,Artist,Date,Song ID,Streams,Rank
Panda,Desiigner,2017-01-06,5OOkp4U9P9oL23maHFHL1h,"167,952",85
1955,"Hilltop Hoods, Montaigne, Tom Thum",2017-01-06,6oSmp7qnvAxUXeUKhl67a6,"166,640",86
Sunset Lover,Petit Biscuit,2017-01-06,0hNduWmlWmEmuwEFcYvRu1,"166,060",87
Let Me Hold You (Turn Me On),"Dante Klein, Cheat Codes",2017-01-06,0lmdsH1MIoLsMymnNpd6HU,"163,725",88
Hymn for the Weekend - Seeb Remix,Coldplay,2017-01-06,1OAiWI2oPmglaOiv9fdioU,"162,212",89
Riptide,Vance Joy,2017-01-06,7yq4Qj7cqayVTp3FF9CWbm,"158,377",90
Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2017-01-06,0L7loeTIg6akW84aEQZpCT,"157,756",91
On Hold,The xx,2017-01-06,5CPqOpKSk0QcJ3dGdaWcRB,"157,370",92
Deja Vu,J. Cole,2017-01-06,6I6NX6tjGsxFAsIfGzY9lJ,"156,873",93
Bounce Back,Big Sean,2017-01-06,0SGkqnVQo9KPytSri1H6cF,"155,628",94
Into You,Ariana Grande,2017-01-06,7yHEDfrJNd0zWOfXwydNH0,"154,785",95
Fast Car,"Jonas Blue, Dakota",2017-01-06,6OZh916QF8XNunWaP97WEZ,"154,479",96
"i hate u, i love u (feat. olivia o'brien)",gnash,2017-01-06,7vRriwrloYVaoAe3a9wJHe,"153,036",97
All Time Low,Jon Bellion,2017-01-06,1CnPYaKxTVb4LWOtiGOm0m,"152,936",98
Mr. Brightside,The Killers,2017-01-06,7oK9VyNzrYvRFo7nQEYkWN,"152,869",99
The A Team,Ed Sheeran,2017-01-06,1VdZ0vKfR5jneCmWIUAMxK,"152,852",100
It's Gotta Be You,Isaiah Firebrace,2017-01-06,6cAKeFFYW2aClZSUyvqAEW,"151,738",101
7 Years,Lukas Graham,2017-01-06,7129iqBafaphfc3WPCGC0L,"149,218",102
Juju on That Beat (TZ Anthem),"Zay Hilfigerrr, Zayion McCall",2017-01-06,1lItf5ZXJc1by9SbPeljFd,"147,571",103
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,2017-01-06,4dASQiO1Eoo3RJvt74FtXB,"147,284",104
Versace on the Floor,Bruno Mars,2017-01-06,0kN8xEmgMW9mh7UmDYHlJP,"145,387",105
Faded,Alan Walker,2017-01-06,7gHs73wELdeycvS48JfIos,"143,448",106
Work,"Rihanna, Drake",2017-01-06,14WWzenpaEgQZlqPq2nk4v,"143,114",107
Needed Me,Rihanna,2017-01-06,1Tt4sE4pXi57mTD1GCzsqm,"142,614",108
Send My Love (To Your New Lover),Adele,2017-01-06,4BHzQ9C00ceJxfG16AlNWb,"141,080",109
Should've Been Me,"Naughty Boy, Kyla, Popcaan",2017-01-06,4aiLpwwZw5Ek9KkBMnt6Zu,"139,033",110
Rockin’,The Weeknd,2017-01-06,36YCdzT57us0LhDmCYtrNE,"138,081",111
What Do You Mean?,Justin Bieber,2017-01-06,3pzjHKrQSvXGHQ98dx18HI,"137,790",112
Chantaje (feat. Maluma),Shakira,2017-01-06,6mICuAdrwEjh6Y6lroV2Kg,"137,524",113
Stressed Out,Twenty One Pilots,2017-01-06,3CRDbSIZ4r5MsZ0YwxuEkn,"136,267",114
Hear Me Now,"Alok, Bruno Martini, Zeeba",2017-01-06,1a5Yu5L18qNxVhXx38njON,"134,138",115
Controlla,Drake,2017-01-06,6F609ICg9Spjrw1epsAnpa,"133,426",116
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,2017-01-06,5Z01UMMf7V1o0MzF86s6WJ,"132,697",117
"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,2017-01-06,3B7udSGy2PfgoCniMSb523,"131,961",118
Ignition - Remix,R. Kelly,2017-01-06,5dNfHmqgr128gMY2tc5CeJ,"131,932",119
Sex,"Cheat Codes, Kris Kross Amsterdam",2017-01-06,5DA77EqppDmCTWGovd4oTP,"131,218",120
Cake By The Ocean,DNCE,2017-01-06,2aFiaMXmWsM3Vj72F9ksBl,"130,152",121
Tenerife Sea,Ed Sheeran,2017-01-06,6vSwxzO2Qf4BinHSXRwZJe,"129,815",122
Fading,Vallis Alps,2017-01-06,2fKEunM0KZVpVLwlvmVlDZ,"128,830",123
Ride,Twenty One Pilots,2017-01-06,2Z8WuEywRWYTKe1NybPQEW,"128,692",124
Cool Girl,Tove Lo,2017-01-06,5dKyZWlgjWw1oJgLa4GCZD,"126,766",125
Lush Life,Zara Larsson,2017-01-06,1rIKgCH4H52lrvDcz50hS8,"125,907",126
Alarm,Anne-Marie,2017-01-06,0OwX5aROoW1Iip8FV51Efg,"125,196",127
Gold,Kiiara,2017-01-06,6WhzFzROw3aq3rPWjgYlxr,"125,140",128
Play That Song,Train,2017-01-06,77hjM9bMmgfTGJXv14UFmi,"123,554",129
Lot to Learn,Luke Christopher,2017-01-06,3TRFq09DUgYj1mug6RRqJW,"123,269",130
Georgia,Vance Joy,2017-01-06,6Fha6tXHkL3r9m9nNqQG8p,"123,240",131
You Don't Know Me - Radio Edit,"Jax Jones, RAYE",2017-01-06,00lNx0OcTJrS3MKHcB80HY,"122,885",132
Don't,Ed Sheeran,2017-01-06,6gTJaPuj8DT8RjuDJyBgzP,"121,839",133
Roses (feat. ROZES),The Chainsmokers,2017-01-06,6O6M7pJLABmfBRoGZMu76Y,"121,313",134
I Got You,Bebe Rexha,2017-01-06,1FUViuNSldssMIawrOXF2i,"120,987",135
Sidewalks,"The Weeknd, Kendrick Lamar",2017-01-06,4h90qkbnW1Qq6pBhoPvwko,"120,108",136
Hello,Adele,2017-01-06,4sPmO7WMQUAf45kwMOtONw,"120,026",137
Solo Dance,Martin Jensen,2017-01-06,6HUnnBwYZqcED1eQztxMBN,"119,661",138
Lay It All on Me (feat. Ed Sheeran),Rudimental,2017-01-06,0vbbhcA6okLzvsy6WSTlLg,"119,656",139
Weak,AJR,2017-01-06,3E2Zh20GDCR9B1EYjfXWyv,"119,439",140
In My Blood,The Veronicas,2017-01-06,0x4GHzCjY5MGQ960CHnVHz,"118,708",141
Stronger,Kanye West,2017-01-06,6C7RJEIUDqKkJRZVWdkfkH,"118,204",142
Gold Digger,"Kanye West, Jamie Foxx",2017-01-06,5XJJdNPkwmbUwE79gv0NxK,"117,654",143
Ni**as In Paris,"JAY-Z, Kanye West",2017-01-06,2KpCpk6HjXXLb7nnXoXA5O,"117,638",144
Say Something Loving,The xx,2017-01-06,728zbo72kOoYdGR3AhNsyF,"117,018",145
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,2017-01-06,6TaqooOXAEcijL6G1AWS2K,"116,727",146
Give Me Love,Ed Sheeran,2017-01-06,0SuG9kyzGRpDqrCWtgD6Lq,"116,429",147
Pumped Up Kicks,Foster The People,2017-01-06,7w87IxuO7BDcJ3YUqCyMTT,"115,446",148
All Night (feat. Knox Fortune),Chance the Rapper,2017-01-06,60xaS8mYBKUW4VQQ666N0T,"115,389",149
Uptown Funk (feat. Bruno Mars),Mark Ronson,2017-01-06,32OlwWuMpZ6b0aN2RZOeMS,"114,539",150
Rooting For You,London Grammar,2017-01-06,2nAAFnHiXRdWhsqoeqhhnr,"113,428",151
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,2017-01-06,0tICYNayWWhH9GPeFrfjfD,"112,789",152
Light,San Holo,2017-01-06,7zTx8ePYAmPFQuxP3xlXZn,"112,538",153
How Far I'll Go,Auli'i Cravalho,2017-01-06,6mb6lVLNrcUgLnEN8QnDJd,"112,096",154
Wolfie (feat. Julia Stone),Golden Features,2017-01-06,6rKmnzp0nUpHvjLK7FXSnP,"111,407",155
King Kunta,Kendrick Lamar,2017-01-06,0N3W5peJUQtI4eyR6GJT5O,"110,834",156
Middle,"DJ Snake, Bipolar Sunshine",2017-01-06,4OZEu0Vwq0RB2LAq14v99n,"110,767",157
Alone,Alan Walker,2017-01-06,0JiVRyTJcJnmlwCZ854K4p,"110,314",158
Ain't My Fault,Zara Larsson,2017-01-06,0ADG9OgdVTL7fgREP75BrZ,"110,165",159
Hotline Bling,Drake,2017-01-06,2FBUoWkIuQXwayw2RNo5l6,"110,069",160
Crazy,Gnarls Barkley,2017-01-06,1vxw6aYJls2oq3gW0DujAo,"109,677",161
Famous,Kanye West,2017-01-06,19a3JfW8BQwqHWUMbcqSx8,"107,248",162
This Town,Niall Horan,2017-01-06,5nA67Y0XX9JipZwYxX7Gl7,"106,475",163
PILLOWTALK,ZAYN,2017-01-06,0PDUDa38GO8lMxLCRc4lL1,"106,048",164
No Role Modelz,J. Cole,2017-01-06,62vpWI1CHwFy7tMIcSStl8,"105,127",165
Somebody Else,VÉRITÉ,2017-01-06,34i4yxPrHWquuR4kjiivFO,"104,838",166
Millionaire (feat. Nelly),"Cash Cash, Digital Farm Animals",2017-01-06,3UDXkdQquqCEAJdNAsA1wO,"104,692",167
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2017-01-06,5uDASfU19gDxSjW8cnCaBp,"103,906",168
Immortal,J. Cole,2017-01-06,6AGON2BGdPmPMJGiiNuuwl,"103,872",169
Can't Feel My Face,The Weeknd,2017-01-06,6RsWqX8zABZLhZydXxEFOm,"102,652",170
Seven Nation Army,The White Stripes,2017-01-06,1jNOi6m3Hn8nLEeHCp5Msr,"102,319",171
Be Right There,"Diplo, Sleepy Tom",2017-01-06,1Wuwsq0BK4Abd7gRitOhXl,"101,399",172
Stitches,Shawn Mendes,2017-01-06,1WP1r7fuvRqZRnUaTi2I1Q,"101,356",173
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,2017-01-06,3bidbhpOYeV4knp8AIu8Xn,"101,257",174
Blow Your Mind (Mwah),Dua Lipa,2017-01-06,2eAAEa8pxKF7My0EO4rFgR,"101,216",175
Places,"Martin Solveig, Ina Wroldsen",2017-01-06,6O85MfGECKBqAK2MgSbCaj,"100,970",176
Party (feat. Usher & Gucci Mane),Chris Brown,2017-01-06,05Z7jet4VDNVgNQWcYHnrk,"100,818",177
Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,2017-01-06,1Bqxj0aH5KewYHKUg1IdrF,"100,571",178
Sweet Disposition,The Temper Trap,2017-01-06,5RoIXwyTCdyUjpMMkk4uPd,"100,356",179
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,2017-01-06,40UroIGvsMPLPBYwH8rMNA,"99,284",180
V. 3005,Childish Gambino,2017-01-06,7wwifjNAb172PtDpKK3CoR,"99,164",181
You Were Right,RÜFÜS DU SOL,2017-01-06,77lqbary6vt1DSc1MBN6sx,"99,112",182
Titanium (feat. Sia),David Guetta,2017-01-06,2dOTkLZFbpNXrhc24CnTFd,"98,456",183
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2017-01-06,0v9Wz8o0BT8DU38R4ddjeH,"98,413",184
Talk Is Cheap,Chet Faker,2017-01-06,7bliRZuMFa2JmUzzNd62kk,"97,153",185
September Song,JP Cooper,2017-01-06,0FuTx2s3YH1ppmtiM6l0zI,"96,784",186
Messiah,"M-Phazes, Alison Wonderland",2017-01-06,5yRDS8rO2nWrNxcVcsCPl4,"96,764",187
Set In Stone,Guy Sebastian,2017-01-06,4ZfpHQ2mkA4HYZtVWBfOCK,"95,576",188
Lighthouse - Andrelli Remix,Hearts & Colors,2017-01-06,04CttTezSnv71USiiG9mIo,"95,568",189
Working For It,"ZHU, Skrillex, THEY.",2017-01-06,2HJQcyUpmUuvzS5vBAICIc,"95,468",190
pick up the phone,"Young Thug, Travis Scott",2017-01-06,20dP2DaMHIAmwWAbp7peSr,"95,466",191
False Alarm,"Matoma, Becky Hill",2017-01-06,7gZQfdEQpmwAoPHSbEHzms,"95,049",192
My House,Flo Rida,2017-01-06,6Knv6wdA0luoMUuuoYi2i1,"94,979",193
That's What I Like,Bruno Mars,2017-01-06,0KKkJNfGyhkQ5aFogxQAPU,"93,578",194
Let Her Go,Passenger,2017-01-06,2jyjhRf6DVbMPU5zxagN2h,"93,433",195
The Greatest,Sia,2017-01-06,6bLopGnirdrilrpdVB6Um1,"92,822",196
Not Going Home (feat. Gia Koka),"DVBBS, CMC$",2017-01-06,042x9bsUBWW2fJgJ6fUh61,"91,978",197
Dynamite (feat. Pretty Sister),Nause,2017-01-06,2Ae5awwKvQpTBKQHr1TYCg,"91,440",198
"Me, Myself & I","G-Eazy, Bebe Rexha",2017-01-06,40YcuQysJ0KlGQTeGUosTC,"91,239",199
Let It Go,James Bay,2017-01-06,13HVjjWUZFaWilh2QUJKsP,"91,181",200
Shape of You,Ed Sheeran,2017-01-13,7qiZfU4dY1lWllzX7mPBI3,"1,764,942",1
Castle on the Hill,Ed Sheeran,2017-01-13,6PCUP3dWmTjcTtXY02oFdT,"1,243,364",2
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN, Taylor Swift",2017-01-13,3NdDpSvN911VPGivFlV5d0,"984,486",3
Starboy,"The Weeknd, Daft Punk",2017-01-13,5aAx2yezTd8zXrkmtKl66Z,"943,620",4
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2017-01-13,5knuzwU65gJK7IF5yJsuaW,"929,112",5
I Feel It Coming,"The Weeknd, Daft Punk",2017-01-13,5GXAXm5YOmYT0kL5jHvYBt,"838,020",6
Call On Me - Ryan Riback Extended Remix,Starley,2017-01-13,78rIJddV4X0HkNAInEcYde,"836,576",7
Closer,"The Chainsmokers, Halsey",2017-01-13,7BKLCZ1jbUBVqRi2FVlTVw,"796,573",8
Paris,The Chainsmokers,2017-01-13,72jbDTw1piOOj770jWNeaG,"763,225",9
Say You Won't Let Go,James Arthur,2017-01-13,5uCax9HTNlzGybIStD3vDh,"745,206",10
Sexual,"NEIKED, Dyo",2017-01-13,3AsAuGTaDQzavZZThyYlop,"717,722",11
Love$ick,"Mura Masa, A$AP Rocky",2017-01-13,5v9N8Rx3QsFvr50cxyQcA3,"699,532",12
Stranger (feat. Elliphant),Peking Duk,2017-01-13,0jVPEBd4wyHupkTHwzQRyc,"692,904",13
Chameleon,PNAU,2017-01-13,4rex1k9pBVFaIVKBBssZzi,"685,325",14
Don't Wanna Know,"Maroon 5, Kendrick Lamar",2017-01-13,5MFzQMkrl1FOOng9tq6R9r,"677,341",15
I Would Like,Zara Larsson,2017-01-13,4Q4jmPHwu0wrJvqrld0FQ6,"665,963",16
Fresh Eyes,Andy Grammer,2017-01-13,4nMlau89VAjmV7agkl7OY3,"660,323",17
Just Hold On,"Steve Aoki, Louis Tomlinson",2017-01-13,3EmmCZoqpWOTY1g2GBwJoR,"651,895",18
Scars To Your Beautiful,Alessia Cara,2017-01-13,0prNGof3XqfTvNDxHonvdK,"615,694",19
Now and Later,Sage The Gemini,2017-01-13,43jBqV3j3Xi1g6wO0bhIMd,"609,256",20
All Night,"The Vamps, Matoma",2017-01-13,1yNyoWWWikbLhwIGWjZuDW,"591,329",21
Bad Things (with Camila Cabello),Machine Gun Kelly,2017-01-13,1PSBzsahR2AKwLJgx8ehBj,"587,275",22
Capsize,"FRENSHIP, Emily Warren",2017-01-13,2XMTqoHHSH0lvuXrvIEdco,"580,930",23
The Mack,"Nevada, Mark Morrison, Fetty Wap",2017-01-13,7aV2mflaASUmGhCErm7kBO,"578,139",24
Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",2017-01-13,1cG0umU5TKStygKsPFZ9pY,"577,862",25
Let Me Love You,"DJ Snake, Justin Bieber",2017-01-13,4pdPtRcBmOSQDlJ3Fk945m,"572,903",26
24K Magic,Bruno Mars,2017-01-13,6b8Be6ljOzmkOmFslEb23P,"571,013",27
Fake Love,Drake,2017-01-13,343YBumqHu19cGoGARUTsd,"570,485",28
All We Know,"The Chainsmokers, Phoebe Ryan",2017-01-13,2rizacJSyD9S1IQUxUxnsK,"547,823",29
Black Beatles,"Rae Sremmurd, Gucci Mane",2017-01-13,6fujklziTHa8uoM5OQSfIo,"546,239",30
Cocoon,Milky Chance,2017-01-13,0L87MffumRNWrY2SNUFcvs,"533,081",31
By Your Side,"Jonas Blue, RAYE",2017-01-13,1D3ODoXHBLpdxolZRHWV1j,"524,860",32
Cold Water (feat. Justin Bieber & MØ),Major Lazer,2017-01-13,6DNtNfH8hXkqOX1sjqmI7p,"519,821",33
My Way,Calvin Harris,2017-01-13,1vvNmPOiUuyCbgWmtc6yfm,"507,286",34
Starving,"Hailee Steinfeld, Grey, Zedd",2017-01-13,1qOLh0tI7trd1zdDKxYZTe,"481,567",35
In the Name of Love,"Martin Garrix, Bebe Rexha",2017-01-13,04DwTuZ2VBdJCCC5TROn7L,"470,352",36
Catch 22 (feat. Anne-Marie),Illy,2017-01-13,2bWrml86uwGVvznX8KKtwx,"465,759",37
Water Under the Bridge,Adele,2017-01-13,4vb4mFvYsr2h6enhjJsq9Y,"463,538",38
"How Far I'll Go - From ""Moana""",Alessia Cara,2017-01-13,5hYTyyh2odQKphUbMqc5gN,"452,119",39
Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,2017-01-13,2wDjpPW3HZdA9quPPmZAMu,"435,412",40
Redbone,Childish Gambino,2017-01-13,3kxfsdsCpFgN412fpnW85Y,"415,118",41
One Dance,"Drake, WizKid, Kyla",2017-01-13,1xznGGDReH1oQq0xzbwXa3,"410,872",42
Bad and Boujee (feat. Lil Uzi Vert),Migos,2017-01-13,4Km5HrUvYTaSUfiSGPJeQR,"409,335",43
The Ocean (feat. Shy Martin),Mike Perry,2017-01-13,2CPqh63wRVscbceKcPxwvv,"408,748",44
Say It (feat. Tove Lo),Flume,2017-01-13,4sQMalN597HdggTu196aL0,"402,732",45
Side To Side,"Ariana Grande, Nicki Minaj",2017-01-13,4pLwZjInHj3SimIyN9SnOz,"399,063",46
Love on Me,"Galantis, Hook N Sling",2017-01-13,2MHCiOohBZEQuLgDTPvSzF,"397,499",47
Mercy,Shawn Mendes,2017-01-13,4TZy1wLyHec06pwgFYDh1a,"368,952",48
